---------------------------------------------------------------------
SkyTEM Production Line Report
---------------------------------------------------------------------
Line Search Method: Distance only
---------------------------------------------------------------------
Project Number: 
Project Name:   
Client Name:    
---------------------------------------------------------------------

PRODUCTION LINES
      Flight    Line  FlownMis  FlownHel  Production        Mission
 20230325.01  310407     1.645     1.635    00:01:14      L310400.6
 20230325.01  310305     1.639     1.619    00:01:23      L310300.6
 20230325.01  310205     1.888     1.869    00:01:20      L310200.5
 20230325.01  310105     1.948     1.958    00:01:36      L310100.4
 20230325.01  310006     1.927     1.982    00:01:27      L310000.5
 20230325.01  309905     0.368     0.363    00:00:23      L309900.5
 20230325.01  309804     0.431     0.430    00:00:24      L309800.5
 20230325.01  309704     2.018     2.021    00:01:38      L309700.5
 20230325.01  309805     1.236     1.210    00:00:52      L309800.5
 20230325.01  309906     1.218     1.216    00:00:58      L309900.5
 20230325.01  309603     2.040     2.026    00:01:27      L309600.5
 20230325.01  309505     1.849     1.853    00:01:33      L309500.4
 20230325.01  309405     1.931     1.985    00:01:36      L309400.4
 20230325.01  309406     1.120     1.128    00:00:50      L309400.5
 20230325.01  309305     3.314     3.317    00:02:42      L309300.4
 20230325.01  309205     3.313     3.333    00:02:20      L309200.4
 20230325.01  309105     2.593     2.613    00:02:12      L309100.4
 20230325.01  309005     2.707     2.689    00:01:43      L309000.4
 20230325.01  308904     3.282     3.335    00:02:58      L308900.3
 20230325.01  308804     2.487     2.469    00:01:41      L308800.3
 20230325.01  308704     2.196     2.189    00:01:44      L308700.3
 20230325.01  308604     2.035     2.017    00:01:24      L308600.3
 20230325.01  308504     1.765     1.759    00:01:30      L308500.3
 20230325.01  308404     0.440     0.421    00:00:25      L308400.3
 20230325.01  308304     0.299     0.299    00:00:20      L308300.3
 20230325.01  308204     0.312     0.316    00:00:22      L308200.4
 20230325.01  310705     1.621     1.619    00:01:22      L310700.6
 20230325.01  310804     1.891     1.888    00:01:18      L310800.5
 20230325.01  310904     1.989     1.987    00:01:40      L310900.5
 20230325.01  310805     3.476     3.488    00:02:46      L310800.4
 20230325.01  311405     0.692     0.703    00:00:44      L311400.4
 20230325.01  311406     4.426     4.447    00:03:41      L311400.4
 20230325.01  311903     1.122     1.119    00:01:01      L311900.3
 20230325.01  311702     1.443     1.456    00:01:21      L311700.2
 20230325.01  311703     3.869     3.883    00:03:21      L311700.1
 20230325.01  311802     5.498     5.567    00:03:48      L311800.1
 20230325.01  311904     5.441     5.504    00:04:48      L311900.2
 20230325.01  920026     0.000     1.094    00:00:46              *
 20230325.01  383009     0.000     0.561    00:00:34              *
 20230325.01  383010     0.000     0.726    00:00:48              *
 20230325.01  383011     0.000     1.626    00:01:17              *
 20230325.01  383012     0.000     1.579    00:01:19              *
 20230325.01  383013     0.000     1.412    00:01:07              *
 20230325.01  383014     0.305     1.128    00:01:00      L307800.3
 20230325.01  383015     0.000     1.331    00:01:12              *
 20230325.01  383016     0.077     0.281    00:00:18      L309000.4
 20230325.01  383017     0.064     0.301    00:00:19      L309300.4
 20230325.01  383018     0.084     0.345    00:00:19      L309000.4
 20230325.01  383019     0.141     0.335    00:00:17      L308800.3
 20230325.01  383020     0.066     0.463    00:00:29      L308800.3
                       153.092   163.664    02:12:27

---------------------------------------------------------------------

FLIGHTS
      Flight  FlownMis  FlownHel      Flying  Production       Ferry
 20230325.01   153.092   163.664    03:00:11    02:12:27    00:47:44
               153.092   163.664    03:00:11    02:12:27    00:47:44

---------------------------------------------------------------------

DATES
     Date     FlownMis  FlownHel      Flying  Production       Ferry
 20230325      153.092   163.664    03:00:11    02:12:27    00:47:44
               153.092   163.664    03:00:11    02:12:27    00:47:44
